timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1409735415264,22.9706,3.79791,-3.82222,-1.14245,0.740941,0.123095,-0.814956,1.75724,-0.306317,-0.132468,-0.0601382,0.00946232,-0.989328,22.9381,3.93944,-3.91349,-1.29915,0.717289,0.141964,-1.09389,-0.240252,-0.0324181,-0.125972,-0.0950642,-0.551233,7
1409755417504,22.9375,3.81947,-3.8194,-1.16589,0.757913,0.109643,-2.16116,0.140224,-0.431582,-0.128744,-0.0605241,0.00720656,-0.989813,22.9119,3.95374,-3.91066,-1.32096,0.712283,0.141205,-1.08705,-0.260215,-0.043375,-0.126045,-0.0947459,-0.551643,7
1409775401984,22.924,3.82819,-3.81815,-1.18495,0.753325,0.106244,-1.14178,-0.935202,-0.157543,-0.127435,-0.0608769,0.00606924,-0.98997,22.8852,3.96793,-3.90784,-1.34257,0.706958,0.140231,-1.07338,-0.272308,-0.054013,-0.126122,-0.0943433,-0.552191,7
1409795408512,22.8952,3.84601,-3.81558,-1.2131,0.73679,0.106774,-0.469654,-0.479872,-0.612248,-0.124497,-0.0615524,0.00400709,-0.990316,22.8582,3.98201,-3.90505,-1.36395,0.701364,0.13906,-1.06545,-0.287098,-0.0629706,-0.126167,-0.094182,-0.552398,7
1409815424320,22.8812,3.85443,-3.81439,-1.22367,0.729351,0.100614,-1.36908,-0.814994,-0.459835,-0.122916,-0.0617226,0.00283161,-0.990509,22.8307,3.99598,-3.90228,-1.38518,0.695476,0.137715,-1.0574,-0.301644,-0.0714461,-0.126255,-0.0938564,-0.552826,7
1409835406176,22.8526,3.8744,-3.81491,-1.24214,0.712037,0.0839172,-1.05015,1.1116,-0.600417,-0.120469,-0.0626539,0.000946983,-0.990752,22.8028,4.00983,-3.89954,-1.40626,0.6893,0.136205,-1.05026,-0.315885,-0.0794919,-0.126314,-0.0936937,-0.553028,7
1409855420832,22.8231,3.8913,-3.81318,-1.26649,0.717425,0.0626168,-2.09726,-0.995841,-0.692643,-0.117202,-0.0628664,-0.000578232,-0.991134,22.7744,4.02355,-3.89683,-1.42719,0.682842,0.134538,-1.0429,-0.329834,-0.0871211,-0.126431,-0.0933756,-0.553426,7
1409875402240,22.8007,3.90379,-3.81212,-1.2989,0.710493,0.058454,-1.60901,0.203158,0.216653,-0.114702,-0.0628982,-0.00135371,-0.991427,22.7457,4.03714,-3.89416,-1.44793,0.676115,0.132732,-1.03124,-0.342808,-0.0934408,-0.126545,-0.0930644,-0.553819,7
1409895417888,22.7698,3.9217,-3.81199,-1.31953,0.691559,0.0539191,-1.65584,-0.187292,-0.30063,-0.110239,-0.0628391,-0.00214757,-0.99193,22.7165,4.0506,-3.89152,-1.46845,0.669127,0.130802,-1.02011,-0.356039,-0.0994639,-0.126642,-0.0928311,-0.554106,7
1409915402240,22.7386,3.93775,-3.81076,-1.33518,0.679041,0.0502728,-0.857307,1.34028,-0.644454,-0.106071,-0.0628535,-0.00301893,-0.992386,22.6869,4.06391,-3.88893,-1.48874,0.661876,0.128756,-1.00884,-0.369008,-0.105137,-0.126767,-0.092529,-0.554479,7
1409935400768,22.7232,3.94562,-3.81021,-1.3407,0.690958,0.0450129,-0.103998,0.733219,-0.270777,-0.104032,-0.0628362,-0.0034016,-0.992603,22.657,4.07707,-3.88638,-1.50875,0.654388,0.12656,-0.992998,-0.379731,-0.114371,-0.126888,-0.0922327,-0.554846,7
1409955421440,22.6838,3.96537,-3.8088,-1.37935,0.663328,0.0517068,-1.59033,-1.18412,-0.417509,-0.0996644,-0.0628848,-0.00421898,-0.993051,22.6266,4.09008,-3.88387,-1.52846,0.646687,0.124185,-0.97722,-0.390292,-0.123051,-0.126964,-0.0920816,-0.555021,7
1409975413408,22.6717,3.97468,-3.81459,-1.38486,0.664692,0.0388556,-0.584539,-0.149707,0.337375,-0.0973312,-0.0629883,-0.00410938,-0.993267,22.5958,4.10294,-3.88141,-1.54781,0.638778,0.121654,-0.958092,-0.400652,-0.129974,-0.12713,-0.0917195,-0.555457,7
1409995421376,22.6389,3.9901,-3.81365,-1.40805,0.648245,0.0394994,-0.593322,0.634312,-0.069308,-0.0934508,-0.0631292,-0.00501317,-0.993631,22.5647,4.11563,-3.879,-1.56682,0.630618,0.119006,-0.942739,-0.415331,-0.134769,-0.127217,-0.0915727,-0.55561,7
1410015411456,22.6069,4.00461,-3.81285,-1.44205,0.642612,0.0280071,-1.81742,0.812043,-1.32274,-0.0893034,-0.0630742,-0.00584991,-0.994015,22.5331,4.12816,-3.87665,-1.58552,0.622167,0.116265,-0.927374,-0.429652,-0.139198,-0.127392,-0.0912773,-0.555918,7
1410035414592,22.5833,4.01574,-3.8155,-1.46525,0.647757,0.0163037,-0.733499,-0.0889649,0.418734,-0.0867908,-0.0628783,-0.00628409,-0.994241,22.5013,4.14051,-3.87435,-1.60391,0.613438,0.113469,-0.911638,-0.443216,-0.140445,-0.127558,-0.0909995,-0.556205,7
1410055399168,22.5478,4.03109,-3.81508,-1.49314,0.634048,0.0186878,-1.10944,0.530822,0.222848,-0.082335,-0.0627227,-0.0067385,-0.994632,22.469,4.15269,-3.87211,-1.62199,0.604441,0.110649,-0.895977,-0.456461,-0.141501,-0.127705,-0.0907756,-0.556416,7
1410075408864,22.5306,4.03842,-3.81486,-1.50187,0.640462,0.0189831,-0.409863,0.585074,-0.171481,-0.0800285,-0.0625896,-0.00693734,-0.99483,22.4364,4.16469,-3.86993,-1.63972,0.595191,0.107807,-0.878041,-0.468416,-0.142597,-0.127894,-0.0904839,-0.55669,7
1410095411008,22.5002,4.05174,-3.82148,-1.53612,0.621066,0.00484365,-0.833458,-1.86206,0.306266,-0.0751138,-0.0623416,-0.00752181,-0.995217,22.4034,4.1765,-3.8678,-1.65711,0.585707,0.104967,-0.860497,-0.479987,-0.141457,-0.128002,-0.0903387,-0.556816,7
1410115419744,22.4638,4.06605,-3.82125,-1.56565,0.601821,0.0152654,-0.89378,-0.215835,0.462802,-0.0706108,-0.0617878,-0.00787615,-0.995584,22.3701,4.18812,-3.86573,-1.67415,0.575993,0.10215,-0.843184,-0.491334,-0.140218,-0.12823,-0.0900457,-0.557034,7
1410135415776,22.437,4.07622,-3.82095,-1.57434,0.592428,0.0199346,-0.126515,-0.88672,0.0852539,-0.0667803,-0.0614613,-0.00804961,-0.995874,22.3364,4.19954,-3.86371,-1.69085,0.566048,0.0993533,-0.827262,-0.503191,-0.139421,-0.12845,-0.089759,-0.557243,7
1410155411808,22.3991,4.0903,-3.82046,-1.59991,0.587664,0.0218076,-1.16807,0.481105,0.174281,-0.0618837,-0.0607219,-0.00797566,-0.996243,22.3025,4.21076,-3.86175,-1.70724,0.555867,0.0965737,-0.811482,-0.514782,-0.138523,-0.128621,-0.0895489,-0.557388,7
1410175406720,22.3829,4.09557,-3.82107,-1.60056,0.589682,0.0223304,0.45386,-0.150777,-0.257442,-0.0594012,-0.0605989,-0.0079446,-0.996389,22.2682,4.22177,-3.85985,-1.72323,0.545616,0.0939592,-0.787855,-0.510283,-0.12293,-0.128852,-0.0892605,-0.557586,7
1410195420224,22.3469,4.10888,-3.82073,-1.60417,0.595783,0.00935682,-1.15768,0.405859,-0.0129519,-0.0544086,-0.0598903,-0.00823495,-0.996721,22.2335,4.23258,-3.85799,-1.73878,0.535443,0.0916406,-0.767494,-0.506922,-0.108924,-0.128984,-0.0891155,-0.557675,7
1410215425856,22.3188,4.11931,-3.8206,-1.6183,0.59715,0.00540802,-0.458163,-0.249474,-0.438643,-0.0499866,-0.0593576,-0.00834865,-0.996993,22.1986,4.24319,-3.85618,-1.75393,0.525343,0.0896028,-0.747392,-0.50293,-0.094842,-0.129239,-0.0888373,-0.557843,7
1410235415904,22.2804,4.13431,-3.81985,-1.63632,0.591238,0.00461733,-0.860459,-0.295979,-0.290702,-0.0460053,-0.0587756,-0.00917586,-0.997198,22.1634,4.2536,-3.85441,-1.76868,0.515317,0.0878021,-0.727877,-0.499576,-0.0851784,-0.129449,-0.0886206,-0.557967,7
1410255409088,22.2419,4.14809,-3.81974,-1.64415,0.583182,0.00654718,-1.74561,0.242982,0.365025,-0.0419007,-0.0583283,-0.00954629,-0.997406,22.1279,4.2638,-3.85267,-1.78305,0.505364,0.0861977,-0.708667,-0.495605,-0.0752136,-0.12973,-0.0883345,-0.558133,7
1410275408864,22.2229,4.15481,-3.81964,-1.65822,0.586491,0.0114657,-0.702031,0.332813,0.490821,-0.0399824,-0.0580442,-0.00965196,-0.997502,22.0921,4.27381,-3.85096,-1.79703,0.495472,0.0847925,-0.689498,-0.493485,-0.0652594,-0.129998,-0.0880627,-0.558288,7
1410295426144,22.1747,4.1719,-3.8193,-1.66634,0.590619,0.00704335,-0.293015,-0.200684,-0.879542,-0.0352093,-0.0574998,-0.0102758,-0.997714,22.056,4.28362,-3.84927,-1.81064,0.485582,0.0835462,-0.671995,-0.495393,-0.0592871,-0.130148,-0.0879259,-0.55836,7
1410315413120,22.1404,4.1874,-3.81859,-1.65845,0.588955,0.0112102,-1.23977,-1.50846,0.5871,-0.0326377,-0.0573301,-0.0112769,-0.99778,22.0196,4.29323,-3.84762,-1.82391,0.475663,0.0824243,-0.654774,-0.496366,-0.052826,-0.130492,-0.0876021,-0.558534,7
1410335417696,22.1221,4.19386,-3.81849,-1.67315,0.586643,0.00768117,-1.43473,1.08795,-1.22909,-0.0315956,-0.0570695,-0.0114958,-0.997826,21.983,4.30265,-3.84598,-1.83686,0.465671,0.0814258,-0.639939,-0.502607,-0.0469433,-0.130776,-0.0873535,-0.55867,7
1410355419232,22.0826,4.20779,-3.8184,-1.68788,0.598044,0.00423206,-1.1213,0.691857,0.0673923,-0.0292311,-0.0567422,-0.0119485,-0.997913,21.9462,4.31186,-3.84436,-1.84951,0.455566,0.0805497,-0.625306,-0.507652,-0.0405821,-0.130929,-0.0872339,-0.55873,7
1410375405024,22.0561,4.22421,-3.82058,-1.69651,0.618937,-0.000677036,-1.11935,0.743199,-0.330307,-0.0282904,-0.0562898,-0.0124822,-0.997947,21.909,4.32087,-3.84275,-1.86186,0.445392,0.0797954,-0.609404,-0.509592,-0.0347747,-0.131249,-0.0869895,-0.558852,7
1410395424832,22.0178,4.23814,-3.82041,-1.71086,0.617792,0.0178537,-1.12802,0.00347154,0.34729,-0.0271345,-0.0558842,-0.0134159,-0.99799,21.8717,4.32968,-3.84117,-1.87386,0.43513,0.0790778,-0.591172,-0.516584,-0.0369388,-0.131507,-0.0868204,-0.55893,7
1410415420928,21.9963,4.24585,-3.82016,-1.72442,0.616977,0.0222765,-1.04276,-0.133908,0.360835,-0.0266829,-0.0558097,-0.0140982,-0.997998,21.8341,4.33827,-3.83959,-1.88551,0.424733,0.0783195,-0.573194,-0.523036,-0.0388535,-0.131835,-0.0866146,-0.559023,7
1410435410816,21.9566,4.26142,-3.8225,-1.72701,0.589384,0.0353071,-0.88459,-0.693656,0.194967,-0.0263787,-0.0558197,-0.0156785,-0.997973,21.7963,4.34666,-3.83803,-1.89669,0.4142,0.0775273,-0.545445,-0.530126,-0.0403249,-0.132038,-0.0864991,-0.559072,7
1410455415104,21.9159,4.27518,-3.82161,-1.74359,0.578578,0.0394106,-0.826205,-1.7397,-0.0673177,-0.0251579,-0.0554516,-0.0169387,-0.998005,21.7582,4.35484,-3.83649,-1.90733,0.403531,0.0767081,-0.518317,-0.536638,-0.0415526,-0.132503,-0.086252,-0.559162,7
1410475409728,21.8958,4.28176,-3.82116,-1.75633,0.566847,0.0382772,-1.39052,-0.301631,-0.129899,-0.0247849,-0.055265,-0.0176523,-0.998013,21.72,4.36281,-3.83496,-1.91738,0.392769,0.0758839,-0.48727,-0.539545,-0.040851,-0.132873,-0.0860649,-0.559232,7
1410495409088,21.8604,4.28993,-3.82472,-1.76361,0.525747,0.0301254,-0.30802,-3.23947,0.449268,-0.0231183,-0.0552735,-0.0190537,-0.998025,21.6815,4.37055,-3.83346,-1.92673,0.381915,0.0750754,-0.448029,-0.545751,-0.0399682,-0.133075,-0.0859718,-0.559263,7
1410515421920,21.8188,4.30201,-3.82399,-1.7771,0.511043,0.0305867,0.597444,-0.47336,-0.21225,-0.021778,-0.0550128,-0.0199923,-0.998052,21.6429,4.37808,-3.83196,-1.93531,0.370944,0.074286,-0.40998,-0.55118,-0.0389515,-0.133477,-0.0857904,-0.559303,7
1410535410144,21.7879,4.3107,-3.82351,-1.76318,0.482629,0.0237765,0.994094,-2.77568,-0.566455,-0.020725,-0.054917,-0.0204637,-0.99807,21.6041,4.38539,-3.83048,-1.94311,0.359805,0.0735074,-0.370324,-0.562592,-0.0388764,-0.13389,-0.0856118,-0.55934,7
1410555413568,21.7455,4.32211,-3.82304,-1.77156,0.477908,0.0163078,-0.442789,0.343888,-0.391095,-0.0193299,-0.0546948,-0.0209892,-0.9981,21.5652,4.39247,-3.82902,-1.95013,0.348447,0.0727322,-0.331926,-0.572969,-0.0386164,-0.134212,-0.0854811,-0.559365,7
1410575406624,21.7223,4.31956,-3.82963,-1.79139,0.45728,-0.00388342,-1.68229,-0.174708,-0.132421,-0.0182316,-0.0545912,-0.0215495,-0.998113,21.5261,4.39933,-3.82757,-1.95639,0.336866,0.0719623,-0.29385,-0.584962,-0.038345,-0.134644,-0.0853124,-0.559393,7
1410595421504,21.6808,4.33,-3.82967,-1.81665,0.452151,0.00193286,-0.230386,-0.293144,0.44171,-0.0165242,-0.0543629,-0.0215173,-0.998156,21.4869,4.40594,-3.82614,-1.96186,0.32498,0.0711738,-0.253047,-0.603372,-0.0404494,-0.13488,-0.0852163,-0.559388,7
1410615421888,21.6379,4.34042,-3.82959,-1.83821,0.432424,0.00387871,-0.763708,-1.26063,0.0144479,-0.0150715,-0.053946,-0.0217948,-0.998197,21.4477,4.41232,-3.82473,-1.96652,0.312741,0.0703465,-0.21357,-0.620388,-0.0422295,-0.135325,-0.0850421,-0.559372,7
1410635400608,21.6093,4.32722,-3.83624,-1.86121,0.374016,-0.0155904,-1.81158,0.881752,-0.010655,-0.0128878,-0.053782,-0.0226822,-0.998216,21.4083,4.41845,-3.82333,-1.97042,0.300188,0.0694767,-0.176321,-0.634708,-0.0446852,-0.135772,-0.0848732,-0.559349,7
1410655420128,21.5645,4.33598,-3.83644,-1.87622,0.350109,0.00132632,-1.07927,-1.04619,0.810538,-0.0107426,-0.0530025,-0.0228766,-0.99828,21.3689,4.42433,-3.82195,-1.97358,0.287361,0.0685613,-0.140268,-0.647752,-0.0468024,-0.136104,-0.0847228,-0.559307,7
1410675410208,21.5438,4.33979,-3.83641,-1.88537,0.344318,0.00543899,-0.583801,-0.00686547,-0.0626452,-0.00956075,-0.0525119,-0.0229191,-0.998318,21.3294,4.42995,-3.82059,-1.97609,0.274299,0.0676181,-0.110677,-0.658215,-0.0474792,-0.136573,-0.0845108,-0.559237,7
1410695418592,21.4984,4.3477,-3.83623,-1.89963,0.310042,0.00957163,-1.14817,-1.77066,-0.0414888,-0.0072545,-0.0511241,-0.022922,-0.998411,21.2898,4.4353,-3.81924,-1.97799,0.260996,0.0666605,-0.0798975,-0.671872,-0.048242,-0.136809,-0.0844117,-0.559202,7
1410715421152,21.463,4.35867,-3.84458,-1.91672,0.307981,-0.00545817,-0.23403,0.789921,0.722974,-0.00515448,-0.0501815,-0.022292,-0.998487,21.2502,4.44038,-3.81792,-1.97929,0.247433,0.0656901,-0.0500839,-0.684207,-0.0487579,-0.137309,-0.0842016,-0.559121,7
1410735410016,21.4199,4.36569,-3.84456,-1.915,0.305691,0.00892857,0.958788,-3.00039,1.2675,-0.00239801,-0.0483509,-0.0215045,-0.998608,21.2106,4.44519,-3.81662,-1.97997,0.233658,0.0646771,-0.0184542,-0.693131,-0.0524616,-0.137693,-0.0840542,-0.559025,7
1410755422112,21.3739,4.37265,-3.84415,-1.93543,0.283188,0.0224157,-0.506042,-0.412503,0.347581,0.000357704,-0.0460859,-0.0205903,-0.99874,21.171,4.44973,-3.81533,-1.98004,0.219715,0.0635947,0.0121918,-0.700952,-0.0556994,-0.138163,-0.0838754,-0.558899,7
1410775421600,21.3511,4.36372,-3.84987,-1.94135,0.250301,0.0117839,0.377535,-0.124856,0.474308,0.00207705,-0.0452347,-0.0205426,-0.998776,21.1314,4.45398,-3.81407,-1.97972,0.205576,0.0625262,0.0192677,-0.712786,-0.0510965,-0.138649,-0.0836909,-0.558761,7
1410795415008,21.3055,4.36933,-3.84955,-1.9492,0.22669,0.0126036,-0.883922,-0.205177,-0.509741,0.00513847,-0.0427831,-0.0201489,-0.998885,21.0919,4.45795,-3.81283,-1.97926,0.191225,0.0615405,0.0265137,-0.722072,-0.0474198,-0.138901,-0.0835871,-0.558679,7
1410815428224,21.2712,4.37325,-3.84937,-1.96865,0.221848,0.00764364,-1.34016,-0.348566,-0.0575065,0.00810028,-0.0408779,-0.0201784,-0.998951,21.0523,4.46163,-3.81161,-1.97866,0.176702,0.0606318,0.0341514,-0.729949,-0.0433948,-0.139403,-0.083379,-0.558506,7
1410835420032,21.2253,4.38128,-3.85485,-1.98376,0.211692,-0.01151,-1.07022,-0.605264,0.175098,0.0120991,-0.0386418,-0.0207493,-0.998985,21.0127,4.46502,-3.81041,-1.97791,0.162034,0.0597978,0.0408645,-0.736657,-0.0399503,-0.139786,-0.0832244,-0.558374,7
1410855417280,21.1785,4.38629,-3.8551,-2.00592,0.212206,-0.00845504,0.447794,-1.86204,0.47615,0.0155103,-0.0363264,-0.0207365,-0.999029,20.9732,4.46811,-3.80922,-1.97702,0.147245,0.0590358,0.0480142,-0.742005,-0.0362009,-0.140286,-0.0830273,-0.558165,7
1410875407136,21.1565,4.38855,-3.85517,-2.00461,0.197985,-0.00490285,-0.209097,-0.725025,0.170055,0.0169315,-0.035284,-0.0209683,-0.99904,20.9336,4.47091,-3.80805,-1.976,0.132449,0.0583315,0.0537075,-0.737507,-0.0341662,-0.140768,-0.0828356,-0.55795,7
1410895416000,21.0984,4.38546,-3.85921,-2.02758,0.138794,-0.00294436,-0.87476,0.84832,-0.00651994,0.0208671,-0.0332075,-0.022697,-0.99899,20.8941,4.47341,-3.80689,-1.97476,0.117855,0.0575871,0.07103,-0.721829,-0.0402286,-0.141013,-0.082745,-0.557846,7
1410915450560,21.0529,4.38857,-3.8593,-2.02268,0.129531,-0.00289043,0.721105,-2.04955,0.749151,0.0242724,-0.0316854,-0.023222,-0.998954,20.8546,4.47562,-3.80574,-1.97316,0.103575,0.0567244,0.088098,-0.70622,-0.045987,-0.141625,-0.0824813,-0.557533,7
1410935397632,21.0296,4.39001,-3.85929,-2.02794,0.121328,0.00586994,-1.63673,0.622248,0.775187,0.0254206,-0.0309862,-0.0234019,-0.998944,20.8152,4.47755,-3.80462,-1.97135,0.0895695,0.0558098,0.0937171,-0.694287,-0.0454054,-0.142071,-0.0822855,-0.557292,7
1410955414560,20.9788,4.39293,-3.85889,-2.03352,0.111227,0.0258926,-0.0292327,0.218994,0.661788,0.0285033,-0.0294866,-0.0234957,-0.998907,20.7758,4.47921,-3.80351,-1.96941,0.0758051,0.0549111,0.099738,-0.682106,-0.0443944,-0.142317,-0.0821849,-0.557166,7
1410975402240,20.9566,4.39877,-3.8594,-2.04076,0.110656,0.0283658,-0.893292,0.437304,0.297739,0.0300221,-0.0291054,-0.0236715,-0.998858,20.7364,4.48059,-3.80242,-1.96743,0.0629357,0.0539478,0.0985475,-0.605186,-0.0518555,-0.142825,-0.0819693,-0.556889,7
1410995411072,20.9005,4.4014,-3.85846,-2.03817,0.0727054,0.0408539,-0.460698,-1.98459,0.56193,0.0325329,-0.0277492,-0.0233065,-0.998828,20.6971,4.48174,-3.80135,-1.96543,0.0515755,0.0528956,0.101482,-0.531175,-0.0533186,-0.143079,-0.0818749,-0.556758,7
1411015426400,20.8771,4.40214,-3.85794,-2.04486,0.0566684,0.0493816,-0.708496,-0.818181,0.928442,0.0335676,-0.0272971,-0.0232567,-0.998808,20.6578,4.48267,-3.80031,-1.96337,0.0416752,0.0518168,0.104697,-0.4592,-0.0545223,-0.143638,-0.0816541,-0.556444,7
1411035417472,20.8407,4.39481,-3.85601,-2.0158,-0.00518174,0.0628646,-0.755416,-1.43451,-0.652719,0.0366747,-0.0265016,-0.0227652,-0.998724,20.6186,4.48341,-3.79928,-1.9613,0.0331683,0.0507477,0.102343,-0.391799,-0.052371,-0.143889,-0.0815619,-0.556312,7
1411055417280,20.7796,4.39422,-3.85429,-2.05155,-0.0311463,0.0547494,0.646714,-0.504916,0.250311,0.0377848,-0.0250342,-0.0207259,-0.998767,20.5794,4.484,-3.79828,-1.95927,0.0259909,0.0497224,0.100529,-0.326248,-0.0501393,-0.144388,-0.0813627,-0.556057,7
1411075407808,20.7561,4.39381,-3.85364,-2.04242,-0.0403972,0.0597333,0.941447,-1.10477,0.616904,0.0385986,-0.0246018,-0.0196323,-0.99877,20.5402,4.48446,-3.79729,-1.95728,0.020054,0.048744,0.0988014,-0.267706,-0.0476908,-0.144989,-0.0810934,-0.555721,7
1411095425248,20.7152,4.39283,-3.85226,-2.02919,-0.0528548,0.0656449,0.890805,-1.40119,0.138526,0.0399739,-0.0241574,-0.017127,-0.998769,20.5011,4.48481,-3.79633,-1.95525,0.0150937,0.0477912,0.104546,-0.228453,-0.0475278,-0.145237,-0.0809892,-0.555591,7
1411115432704,20.6919,4.39213,-3.85151,-2.02315,-0.0689784,0.0654073,0.16016,-1.40492,-0.17987,0.0403905,-0.0238891,-0.0151623,-0.998792,20.462,4.48507,-3.79538,-1.9531,0.0109106,0.0468455,0.110629,-0.189992,-0.0469693,-0.14574,-0.0807732,-0.555328,7
1411135426240,20.6343,4.38971,-3.84969,-2.02617,-0.0940385,0.061862,-0.928039,0.513742,-0.334557,0.0406759,-0.0234355,-0.00999088,-0.998864,20.4229,4.48525,-3.79445,-1.95088,0.00750539,0.0458981,0.111204,-0.150668,-0.0476978,-0.146004,-0.0806664,-0.555199,7
1411155441952,20.5858,4.38747,-3.84831,-2.017,-0.0916273,0.0532538,-0.581621,0.910679,-0.373206,0.0409551,-0.0231489,-0.00558748,-0.998898,20.3839,4.48537,-3.79354,-1.94864,0.00487821,0.0449408,0.112331,-0.112191,-0.0479526,-0.146606,-0.0803942,-0.554885,7
1411175398048,20.5739,4.38312,-3.84133,-1.99271,-0.0906171,0.0683282,0.329299,0.84388,0.225405,0.0411786,-0.0226455,-0.00339452,-0.998909,20.345,4.48545,-3.79265,-1.94642,0.00302217,0.044004,0.110112,-0.0735534,-0.0456733,-0.14709,-0.0801594,-0.554622,7
1411195427136,20.5279,4.38118,-3.83966,-2.00667,-0.0765415,0.0763638,-0.208036,1.19286,0.206236,0.0397308,-0.0223256,0.000774762,-0.998985,20.3061,4.4855,-3.79178,-1.94426,0.00193607,0.0431575,0.10634,-0.0351841,-0.0389693,-0.147353,-0.0800418,-0.55451,7
1411215431200,20.4929,4.38,-3.8383,-1.99368,-0.0583278,0.0789805,1.69411,0.889828,0.0929726,0.0397263,-0.0220463,0.00373704,-0.998989,20.2672,4.48553,-3.79093,-1.94216,0.00160973,0.0424455,0.103258,0.00242426,-0.0322282,-0.147864,-0.0798015,-0.55429,7
1411235414816,20.4476,4.3809,-3.8359,-1.9716,-0.0538176,0.0905434,0.0159361,0.248709,0.659143,0.0376947,-0.0219995,0.00773944,-0.999038,20.2284,4.48557,-3.79008,-1.94014,0.0020202,0.0418898,0.0995283,0.0385092,-0.0233616,-0.148259,-0.0796169,-0.554124,7
1411255415168,20.4024,4.37973,-3.83368,-1.964,-0.0447725,0.0995965,-0.327363,1.49236,-0.568929,0.0358962,-0.0221993,0.0110072,-0.999072,20.1896,4.48562,-3.78925,-1.93818,0.00314555,0.0415103,0.0964792,0.0739118,-0.0146002,-0.148784,-0.0793663,-0.553904,7
1411275417600,20.3808,4.37926,-3.83256,-1.96173,-0.0392211,0.103303,0.741212,-0.482557,1.24313,0.0351325,-0.0224098,0.0123806,-0.99908,20.1509,4.4857,-3.78842,-1.93633,0.00496185,0.0412972,0.0882192,0.107617,-0.0067179,-0.149273,-0.0791229,-0.5537,7
1411295422112,20.3477,4.37997,-3.82578,-1.93245,-0.0347104,0.116106,-0.716409,-0.780787,0.0839408,0.0321462,-0.0230589,0.0149224,-0.999119,20.1122,4.48582,-3.7876,-1.93467,0.00745929,0.0412256,0.0779331,0.142009,-0.000433161,-0.149525,-0.0790059,-0.553603,7
1411315400160,20.3139,4.37933,-3.82373,-1.93353,-0.0384695,0.118676,0.592523,0.350894,0.209969,0.03039,-0.0235148,0.0166848,-0.999139,20.0735,4.486,-3.78677,-1.93321,0.0106376,0.0412803,0.0686383,0.175703,0.00592034,-0.15009,-0.078752,-0.55342,7
1411335414976,20.2705,4.37859,-3.82107,-1.9328,-0.0246553,0.117692,-1.71381,1.4439,0.114641,0.0277118,-0.0243258,0.0191851,-0.999156,20.0348,4.48625,-3.78594,-1.93181,0.0144422,0.0415074,0.0713691,0.204698,0.016756,-0.150511,-0.0785654,-0.553291,7
1411355418944,20.223,4.378,-3.81815,-1.93929,-0.027355,0.121689,-0.0272119,0.152977,0.474971,0.0241436,-0.0256436,0.0219166,-0.999165,19.9962,4.48658,-3.78511,-1.93035,0.018823,0.0419493,0.0741605,0.233318,0.0273982,-0.151041,-0.0783233,-0.553133,7
1411375414816,20.2018,4.37561,-3.8177,-1.93048,-0.0276965,0.125977,0.755761,0.758314,0.357273,0.0216612,-0.0266116,0.022624,-0.999173,19.9576,4.48701,-3.78427,-1.92884,0.023723,0.0425901,0.0768412,0.256671,0.0366708,-0.151596,-0.0780574,-0.552971,7
1411395409632,20.1469,4.3752,-3.81426,-1.92703,0.00448709,0.113455,-0.988906,2.22848,-0.301431,0.0179875,-0.0283328,0.0250448,-0.999147,19.9191,4.48754,-3.78341,-1.9272,0.0289859,0.0434154,0.0877655,0.269706,0.0458341,-0.151877,-0.0779293,-0.552894,7
1411415416736,20.1228,4.37534,-3.81284,-1.93539,0.0163423,0.11442,-0.349243,-0.330371,0.455869,0.0159157,-0.0290345,0.0260049,-0.99914,19.8805,4.48817,-3.78253,-1.92534,0.0345146,0.0444228,0.0982615,0.283237,0.0548852,-0.152526,-0.0776093,-0.552718,7
1411435412416,20.0903,4.37773,-3.80923,-1.91524,0.0103933,0.122751,0.517329,0.216879,0.321477,0.0120477,-0.0308391,0.0269948,-0.999107,19.8421,4.48892,-3.78163,-1.92325,0.0402823,0.0456002,0.110166,0.293644,0.0628549,-0.152828,-0.0774684,-0.552643,7
1411455414976,20.0443,4.37807,-3.80638,-1.92297,0.0197372,0.111299,-0.340326,0.609941,-0.863777,0.00816836,-0.0321168,0.0278685,-0.999087,19.8036,4.48978,-3.7807,-1.92093,0.0462643,0.0469367,0.121539,0.304656,0.0707808,-0.153386,-0.0772184,-0.552518,7
1411475410496,20.0106,4.37849,-3.8045,-1.93047,0.0276664,0.103809,-0.517191,0.29667,0.00739705,0.00550527,-0.0328551,0.028702,-0.999061,19.7652,4.49077,-3.77975,-1.9184,0.0524456,0.0484192,0.131658,0.313577,0.0774738,-0.153964,-0.0769504,-0.552395,7
1411495414528,19.9632,4.38236,-3.7989,-1.93549,0.0258855,0.12376,0.475407,1.15606,-0.106204,0.00109392,-0.033793,0.0297137,-0.999006,19.7269,4.49188,-3.77876,-1.91565,0.0588405,0.0500589,0.143043,0.325983,0.0864665,-0.154393,-0.076754,-0.552309,7
