timestamp,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,est_qw,est_qx,est_qy,est_qz,des_px,des_py,des_pz,des_vx,des_vy,des_vz,des_ax,des_ay,des_az,int_x,int_y,int_z,ref_mask
1695219487028650880,-0.0633585,-0.0146643,-0.914546,0.0916801,0.0133892,-0.0632257,0.321676,0.154396,-0.298499,0.702928,0.0211885,-0.0328684,-0.710185,-0.00735736,-0.0104812,-1,0.0672014,0.00627465,-0.12818,0,0,0,0.69185,-0.189771,-1.04065,1
1695219487039452352,-0.0633585,-0.0146643,-0.914546,0.0916801,0.0133892,-0.0632257,0.321676,0.154396,-0.298499,0.702928,0.0211885,-0.0328684,-0.710185,-0.00735736,-0.0104812,-1,0.0672014,0.00627465,-0.12818,0,0,0,0.69185,-0.189771,-1.04065,1
1695219487048639968,-0.0633585,-0.0146643,-0.914546,0.0916801,0.0133892,-0.0632257,0.321676,0.154396,-0.298499,0.702928,0.0211885,-0.0328684,-0.710185,-0.00735736,-0.0104812,-1,0.0672014,0.00627465,-0.12818,0,0,0,0.69185,-0.189771,-1.04065,1
1695219487059313696,-0.0633585,-0.0146643,-0.914546,0.0916801,0.0133892,-0.0632257,0.321676,0.154396,-0.298499,0.702928,0.0211885,-0.0328684,-0.710185,-0.00735736,-0.0104812,-1,0.0672014,0.00627465,-0.12818,0,0,0,0.69185,-0.189771,-1.04065,1
1695219487068637216,-0.0585675,-0.013946,-0.917417,0.0962541,0.0216433,-0.0488297,0.31841,0.152507,0.968195,0.701924,0.0203676,-0.0320627,-0.711238,-0.00735736,-0.0104812,-1,0.0614522,0.00519708,-0.123875,0,0,0,0.69185,-0.189771,-1.04065,1
1695219487078685824,-0.0585675,-0.013946,-0.917417,0.0962541,0.0216433,-0.0488297,0.31841,0.152507,0.968195,0.701924,0.0203676,-0.0320627,-0.711238,-0.00735736,-0.0104812,-1,0.0614522,0.00519708,-0.123875,0,0,0,0.691569,-0.189904,-1.04156,1
1695219487088944736,-0.0585675,-0.013946,-0.917417,0.0962541,0.0216433,-0.0488297,0.31841,0.152507,0.968195,0.701924,0.0203676,-0.0320627,-0.711238,-0.00735736,-0.0104812,-1,0.0614522,0.00519708,-0.123875,0,0,0,0.691569,-0.189904,-1.04156,1
1695219487098668640,-0.0585675,-0.013946,-0.917417,0.0962541,0.0216433,-0.0488297,0.31841,0.152507,0.968195,0.701924,0.0203676,-0.0320627,-0.711238,-0.00735736,-0.0104812,-1,0.0614522,0.00519708,-0.123875,0,0,0,0.691569,-0.189904,-1.04156,1
1695219487108877024,-0.053654,-0.0129875,-0.919122,0.0946377,0.0257472,-0.0399899,-0.131319,0.148194,-0.241456,0.700749,0.0189778,-0.0312496,-0.71247,-0.00735736,-0.0104812,-1,0.0555559,0.00375939,-0.121317,0,0,0,0.691569,-0.189904,-1.04156,1
1695219487118723488,-0.053654,-0.0129875,-0.919122,0.0946377,0.0257472,-0.0399899,-0.131319,0.148194,-0.241456,0.700749,0.0189778,-0.0312496,-0.71247,-0.00735736,-0.0104812,-1,0.0555559,0.00375939,-0.121317,0,0,0,0.691251,-0.190083,-1.04255,1
1695219487128656384,-0.053654,-0.0129875,-0.919122,0.0946377,0.0257472,-0.0399899,-0.131319,0.148194,-0.241456,0.700749,0.0189778,-0.0312496,-0.71247,-0.00735736,-0.0104812,-1,0.0555559,0.00375939,-0.121317,0,0,0,0.691251,-0.190083,-1.04255,1
1695219487138863712,-0.053654,-0.0129875,-0.919122,0.0946377,0.0257472,-0.0399899,-0.131319,0.148194,-0.241456,0.700749,0.0189778,-0.0312496,-0.71247,-0.00735736,-0.0104812,-1,0.0555559,0.00375939,-0.121317,0,0,0,0.691251,-0.190083,-1.04255,1
1695219487148938656,-0.0485571,-0.0118839,-0.920714,0.10398,0.0279272,-0.0400388,0.308252,0.144537,-0.18752,0.699797,0.0180681,-0.0305954,-0.713457,-0.00735736,-0.0104812,-1,0.0494397,0.00210404,-0.118929,0,0,0,0.691251,-0.190083,-1.04255,1
1695219487158905248,-0.0459458,-0.0111826,-0.921485,0.104425,0.0350304,-0.0394269,-0.218886,0.267381,-0.142477,0.699274,0.0176872,-0.030125,-0.713999,-0.00735736,-0.0104812,-1,0.0463061,0.00105198,-0.117772,0,0,0,0.690791,-0.190301,-1.04355,1
1695219487168892768,-0.0459458,-0.0111826,-0.921485,0.104425,0.0350304,-0.0394269,-0.218886,0.267381,-0.142477,0.699274,0.0176872,-0.030125,-0.713999,-0.00735736,-0.0104812,-1,0.0463061,0.00105198,-0.117772,0,0,0,0.690611,-0.190406,-1.04391,1
1695219487178655424,-0.0459458,-0.0111826,-0.921485,0.104425,0.0350304,-0.0394269,-0.218886,0.267381,-0.142477,0.699274,0.0176872,-0.030125,-0.713999,-0.00735736,-0.0104812,-1,0.0463061,0.00105198,-0.117772,0,0,0,0.690611,-0.190406,-1.04391,1
1695219487190025024,-0.0459458,-0.0111826,-0.921485,0.104425,0.0350304,-0.0394269,-0.218886,0.267381,-0.142477,0.699274,0.0176872,-0.030125,-0.713999,-0.00735736,-0.0104812,-1,0.0463061,0.00105198,-0.117772,0,0,0,0.690611,-0.190406,-1.04391,1
1695219487198648704,-0.0390602,-0.00913308,-0.922941,0.111178,0.0421039,-0.0323286,-0.209259,0.449973,0.0831327,0.698172,0.0163134,-0.0289985,-0.715156,-0.00735736,-0.0104812,-1,0.0380434,-0.00202224,-0.115589,0,0,0,0.690611,-0.190406,-1.04391,1
1695219487208788512,-0.037699,-0.00863944,-0.923157,0.1087,0.0450948,-0.0278167,-0.209259,0.449973,0.0831327,0.698172,0.0163134,-0.0289985,-0.715156,-0.00735736,-0.0104812,-1,0.03641,-0.00276269,-0.115265,0,0,0,0.689864,-0.190857,-1.04519,1
1695219487218608512,-0.037699,-0.00863944,-0.923157,0.1087,0.0450948,-0.0278167,-0.209259,0.449973,0.0831327,0.698172,0.0163134,-0.0289985,-0.715156,-0.00735736,-0.0104812,-1,0.03641,-0.00276269,-0.115265,0,0,0,0.689864,-0.190857,-1.04519,1
1695219487228873280,-0.037699,-0.00863944,-0.923157,0.1087,0.0450948,-0.0278167,-0.209259,0.449973,0.0831327,0.698172,0.0163134,-0.0289985,-0.715156,-0.00735736,-0.0104812,-1,0.03641,-0.00276269,-0.115265,0,0,0,0.689864,-0.190857,-1.04519,1
1695219487238629696,-0.037699,-0.00863944,-0.923157,0.1087,0.0450948,-0.0278167,-0.209259,0.449973,0.0831327,0.698172,0.0163134,-0.0289985,-0.715156,-0.00735736,-0.0104812,-1,0.03641,-0.00276269,-0.115265,0,0,0,0.689864,-0.190857,-1.04519,1
1695219487248778144,-0.037699,-0.00863944,-0.923157,0.1087,0.0450948,-0.0278167,-0.209259,0.449973,0.0831327,0.698172,0.0163134,-0.0289985,-0.715156,-0.00735736,-0.0104812,-1,0.03641,-0.00276269,-0.115265,0,0,0,0.689864,-0.190857,-1.04519,1
1695219487258686976,-0.0337105,-0.00706187,-0.923405,0.107539,0.0469519,-0.0101993,-0.00661105,-0.220529,0.455786,0.697562,0.0146512,-0.0275229,-0.715845,-0.00735736,-0.0104812,-1,0.0316238,-0.00512906,-0.114893,0,0,0,0.689864,-0.190857,-1.04519,1
1695219487268608000,-0.0337105,-0.00706187,-0.923405,0.107539,0.0469519,-0.0101993,-0.00661105,-0.220529,0.455786,0.697562,0.0146512,-0.0275229,-0.715845,-0.00735736,-0.0104812,-1,0.0316238,-0.00512906,-0.114893,0,0,0,0.689189,-0.19132,-1.04658,1
1695219487278870944,-0.0337105,-0.00706187,-0.923405,0.107539,0.0469519,-0.0101993,-0.00661105,-0.220529,0.455786,0.697562,0.0146512,-0.0275229,-0.715845,-0.00735736,-0.0104812,-1,0.0316238,-0.00512906,-0.114893,0,0,0,0.689189,-0.19132,-1.04658,1
1695219487288820480,-0.0337105,-0.00706187,-0.923405,0.107539,0.0469519,-0.0101993,-0.00661105,-0.220529,0.455786,0.697562,0.0146512,-0.0275229,-0.715845,-0.00735736,-0.0104812,-1,0.0316238,-0.00512906,-0.114893,0,0,0,0.689189,-0.19132,-1.04658,1
1695219487298820960,-0.0270101,-0.00423519,-0.923754,0.108533,0.0534174,-0.0340786,0.102467,0.139438,-0.73616,0.697182,0.0135261,-0.0267729,-0.716267,-0.00735736,-0.0104812,-1,0.0235833,-0.00936907,-0.114369,0,0,0,0.689189,-0.19132,-1.04658,1
1695219487308681120,-0.0270101,-0.00423519,-0.923754,0.108533,0.0534174,-0.0340786,0.102467,0.139438,-0.73616,0.697182,0.0135261,-0.0267729,-0.716267,-0.00735736,-0.0104812,-1,0.0235833,-0.00936907,-0.114369,0,0,0,0.688451,-0.191865,-1.04763,1
1695219487318608000,-0.0270101,-0.00423519,-0.923754,0.108533,0.0534174,-0.0340786,0.102467,0.139438,-0.73616,0.697182,0.0135261,-0.0267729,-0.716267,-0.00735736,-0.0104812,-1,0.0235833,-0.00936907,-0.114369,0,0,0,0.688451,-0.191865,-1.04763,1
1695219487328834848,-0.0270101,-0.00423519,-0.923754,0.108533,0.0534174,-0.0340786,0.102467,0.139438,-0.73616,0.697182,0.0135261,-0.0267729,-0.716267,-0.00735736,-0.0104812,-1,0.0235833,-0.00936907,-0.114369,0,0,0,0.688451,-0.191865,-1.04763,1
1695219487338746784,-0.0216129,-0.0016178,-0.92403,0.110362,0.0585865,-0.0224218,0.0925674,0.0793715,0.0855783,0.696746,0.0124162,-0.0256683,-0.716751,-0.00735736,-0.0104812,-1,0.0171066,-0.0132952,-0.113955,0,0,0,0.688451,-0.191865,-1.04763,1
1695219487348760736,-0.0216129,-0.0016178,-0.92403,0.110362,0.0585865,-0.0224218,0.0925674,0.0793715,0.0855783,0.696746,0.0124162,-0.0256683,-0.716751,-0.00735736,-0.0104812,-1,0.0171066,-0.0132952,-0.113955,0,0,0,0.687715,-0.192432,-1.04871,1
1695219487360467456,-0.0216129,-0.0016178,-0.92403,0.110362,0.0585865,-0.0224218,0.0925674,0.0793715,0.0855783,0.696746,0.0124162,-0.0256683,-0.716751,-0.00735736,-0.0104812,-1,0.0171066,-0.0132952,-0.113955,0,0,0,0.687715,-0.192432,-1.04871,1
1695219487368609568,-0.0216129,-0.0016178,-0.92403,0.110362,0.0585865,-0.0224218,0.0925674,0.0793715,0.0855783,0.696746,0.0124162,-0.0256683,-0.716751,-0.00735736,-0.0104812,-1,0.0171066,-0.0132952,-0.113955,0,0,0,0.687715,-0.192432,-1.04871,1
1695219487379714720,-0.0216129,-0.0016178,-0.92403,0.110362,0.0585865,-0.0224218,0.0925674,0.0793715,0.0855783,0.696746,0.0124162,-0.0256683,-0.716751,-0.00735736,-0.0104812,-1,0.0171066,-0.0132952,-0.113955,0,0,0,0.687715,-0.192432,-1.04871,1
1695219487388618944,-0.0152272,0.00207114,-0.924094,0.105087,0.0621672,-0.0140565,0.0714282,0.198209,0.440404,0.696476,0.010871,-0.0255864,-0.717041,-0.00735736,-0.0104812,-1,0.00944377,-0.0188286,-0.113859,0,0,0,0.687715,-0.192432,-1.04871,1
1695219487398894304,-0.0152272,0.00207114,-0.924094,0.105087,0.0621672,-0.0140565,0.0714282,0.198209,0.440404,0.696476,0.010871,-0.0255864,-0.717041,-0.00735736,-0.0104812,-1,0.00944377,-0.0188286,-0.113859,0,0,0,0.686651,-0.193334,-1.05038,1
1695219487408630112,-0.0152272,0.00207114,-0.924094,0.105087,0.0621672,-0.0140565,0.0714282,0.198209,0.440404,0.696476,0.010871,-0.0255864,-0.717041,-0.00735736,-0.0104812,-1,0.00944377,-0.0188286,-0.113859,0,0,0,0.686651,-0.193334,-1.05038,1
1695219487418909248,-0.0152272,0.00207114,-0.924094,0.105087,0.0621672,-0.0140565,0.0714282,0.198209,0.440404,0.696476,0.010871,-0.0255864,-0.717041,-0.00735736,-0.0104812,-1,0.00944377,-0.0188286,-0.113859,0,0,0,0.686651,-0.193334,-1.05038,1
1695219487429189152,-0.00923431,0.00611936,-0.924026,0.101511,0.0711258,-0.0357267,-0.0780602,0.123485,-0.804931,0.695735,0.0088911,-0.0260388,-0.717772,-0.00735736,-0.0104812,-1,0.00225234,-0.0249009,-0.113962,0,0,0,0.686651,-0.193334,-1.05038,1
1695219487438587808,-0.00803816,0.00700167,-0.924151,0.103632,0.0731785,-0.0376691,0.158669,0.213346,-0.312382,0.695505,0.008832,-0.0266577,-0.717972,-0.00735736,-0.0104812,-1,0.000816966,-0.0262244,-0.113773,0,0,0,0.685686,-0.194267,-1.05152,1
1695219487448627840,-0.00803816,0.00700167,-0.924151,0.103632,0.0731785,-0.0376691,0.158669,0.213346,-0.312382,0.695505,0.008832,-0.0266577,-0.717972,-0.00735736,-0.0104812,-1,0.000816966,-0.0262244,-0.113773,0,0,0,0.685686,-0.194267,-1.05152,1
1695219487458866176,-0.00803816,0.00700167,-0.924151,0.103632,0.0731785,-0.0376691,0.158669,0.213346,-0.312382,0.695505,0.008832,-0.0266577,-0.717972,-0.00735736,-0.0104812,-1,0.000816966,-0.0262244,-0.113773,0,0,0,0.685686,-0.194267,-1.05152,1
1695219487468733120,-0.00803816,0.00700167,-0.924151,0.103632,0.0731785,-0.0376691,0.158669,0.213346,-0.312382,0.695505,0.008832,-0.0266577,-0.717972,-0.00735736,-0.0104812,-1,0.000816966,-0.0262244,-0.113773,0,0,0,0.685686,-0.194267,-1.05152,1
1695219487478621728,-0.00803816,0.00700167,-0.924151,0.103632,0.0731785,-0.0376691,0.158669,0.213346,-0.312382,0.695505,0.008832,-0.0266577,-0.717972,-0.00735736,-0.0104812,-1,0.000816966,-0.0262244,-0.113773,0,0,0,0.685686,-0.194267,-1.05152,1
1695219487488950944,-0.00328303,0.0108176,-0.924254,0.101407,0.0826696,-0.0205827,-0.28064,0.216492,-0.0718675,0.694941,0.00876762,-0.0271952,-0.718499,-0.00735736,-0.0104812,-1,-0.0048892,-0.0319482,-0.113618,0,0,0,0.685686,-0.194267,-1.05152,1
1695219487498619904,-0.00328303,0.0108176,-0.924254,0.101407,0.0826696,-0.0205827,-0.28064,0.216492,-0.0718675,0.694941,0.00876762,-0.0271952,-0.718499,-0.00735736,-0.0104812,-1,-0.0048892,-0.0319482,-0.113618,0,0,0,0.68461,-0.195427,-1.05293,1
1695219487508630496,-0.00328303,0.0108176,-0.924254,0.101407,0.0826696,-0.0205827,-0.28064,0.216492,-0.0718675,0.694941,0.00876762,-0.0271952,-0.718499,-0.00735736,-0.0104812,-1,-0.0048892,-0.0319482,-0.113618,0,0,0,0.68461,-0.195427,-1.05293,1
1695219487518759584,-0.00328303,0.0108176,-0.924254,0.101407,0.0826696,-0.0205827,-0.28064,0.216492,-0.0718675,0.694941,0.00876762,-0.0271952,-0.718499,-0.00735736,-0.0104812,-1,-0.0048892,-0.0319482,-0.113618,0,0,0,0.68461,-0.195427,-1.05293,1
1695219487528710880,0.001124,0.0150014,-0.924132,0.0976733,0.0889933,-0.0242974,0.0467066,0.241734,0.309791,0.694467,0.00825993,-0.0280713,-0.71893,-0.00735736,-0.0104812,-1,-0.0101776,-0.038224,-0.113801,0,0,0,0.68461,-0.195427,-1.05293,1
1695219487538819328,0.001124,0.0150014,-0.924132,0.0976733,0.0889933,-0.0242974,0.0467066,0.241734,0.309791,0.694467,0.00825993,-0.0280713,-0.71893,-0.00735736,-0.0104812,-1,-0.0101776,-0.038224,-0.113801,0,0,0,0.683648,-0.196563,-1.05413,1
1695219487548595584,0.001124,0.0150014,-0.924132,0.0976733,0.0889933,-0.0242974,0.0467066,0.241734,0.309791,0.694467,0.00825993,-0.0280713,-0.71893,-0.00735736,-0.0104812,-1,-0.0101776,-0.038224,-0.113801,0,0,0,0.683648,-0.196563,-1.05413,1
1695219487558622048,0.001124,0.0150014,-0.924132,0.0976733,0.0889933,-0.0242974,0.0467066,0.241734,0.309791,0.694467,0.00825993,-0.0280713,-0.71893,-0.00735736,-0.0104812,-1,-0.0101776,-0.038224,-0.113801,0,0,0,0.683648,-0.196563,-1.05413,1
1695219487569181728,0.0053123,0.0193916,-0.923563,0.0930511,0.0923422,-0.00972131,-0.180806,-0.210353,-0.268995,0.694012,0.00788454,-0.0275936,-0.719392,-0.00735736,-0.0104812,-1,-0.0152036,-0.0448093,-0.114655,0,0,0,0.683648,-0.196563,-1.05413,1
1695219487578612224,0.0053123,0.0193916,-0.923563,0.0930511,0.0923422,-0.00972131,-0.180806,-0.210353,-0.268995,0.694012,0.00788454,-0.0275936,-0.719392,-0.00735736,-0.0104812,-1,-0.0152036,-0.0448093,-0.114655,0,0,0,0.682872,-0.197545,-1.05526,1
1695219487588752544,0.0053123,0.0193916,-0.923563,0.0930511,0.0923422,-0.00972131,-0.180806,-0.210353,-0.268995,0.694012,0.00788454,-0.0275936,-0.719392,-0.00735736,-0.0104812,-1,-0.0152036,-0.0448093,-0.114655,0,0,0,0.682872,-0.197545,-1.05526,1
1695219487598633312,0.0053123,0.0193916,-0.923563,0.0930511,0.0923422,-0.00972131,-0.180806,-0.210353,-0.268995,0.694012,0.00788454,-0.0275936,-0.719392,-0.00735736,-0.0104812,-1,-0.0152036,-0.0448093,-0.114655,0,0,0,0.682872,-0.197545,-1.05526,1
1695219487608670688,0.0053123,0.0193916,-0.923563,0.0930511,0.0923422,-0.00972131,-0.180806,-0.210353,-0.268995,0.694012,0.00788454,-0.0275936,-0.719392,-0.00735736,-0.0104812,-1,-0.0152036,-0.0448093,-0.114655,0,0,0,0.682872,-0.197545,-1.05526,1
1695219487619569568,0.0102227,0.0251174,-0.923154,0.0951276,0.0956427,-0.00958247,0.182942,-0.122039,0.862831,0.693857,0.00826617,-0.0282443,-0.719511,-0.00735736,-0.0104812,-1,-0.021096,-0.053398,-0.115269,0,0,0,0.682872,-0.197545,-1.05526,1
1695219487628907648,0.0102227,0.0251174,-0.923154,0.0951276,0.0956427,-0.00958247,0.182942,-0.122039,0.862831,0.693857,0.00826617,-0.0282443,-0.719511,-0.00735736,-0.0104812,-1,-0.021096,-0.053398,-0.115269,0,0,0,0.681687,-0.199065,-1.05688,1
1695219487638889408,0.0102227,0.0251174,-0.923154,0.0951276,0.0956427,-0.00958247,0.182942,-0.122039,0.862831,0.693857,0.00826617,-0.0282443,-0.719511,-0.00735736,-0.0104812,-1,-0.021096,-0.053398,-0.115269,0,0,0,0.681687,-0.199065,-1.05688,1
1695219487648622048,0.0102227,0.0251174,-0.923154,0.0951276,0.0956427,-0.00958247,0.182942,-0.122039,0.862831,0.693857,0.00826617,-0.0282443,-0.719511,-0.00735736,-0.0104812,-1,-0.021096,-0.053398,-0.115269,0,0,0,0.681687,-0.199065,-1.05688,1
1695219487658658656,0.0149322,0.0313279,-0.923016,0.0954001,0.109147,-0.0257345,0.185449,0.136995,0.228454,0.693536,0.00885682,-0.0288301,-0.71979,-0.00735736,-0.0104812,-1,-0.0267475,-0.0627137,-0.115476,0,0,0,0.681687,-0.199065,-1.05688,1
1695219487668662432,0.0149322,0.0313279,-0.923016,0.0954001,0.109147,-0.0257345,0.185449,0.136995,0.228454,0.693536,0.00885682,-0.0288301,-0.71979,-0.00735736,-0.0104812,-1,-0.0267475,-0.0627137,-0.115476,0,0,0,0.6805,-0.200735,-1.05818,1
1695219487678891296,0.0158669,0.0326541,-0.923002,0.0975444,0.110944,-0.019834,0.185449,0.136995,0.228454,0.693536,0.00885682,-0.0288301,-0.71979,-0.00735736,-0.0104812,-1,-0.0278691,-0.0647029,-0.115498,0,0,0,0.6805,-0.200735,-1.05818,1
1695219487688695552,0.0158669,0.0326541,-0.923002,0.0975444,0.110944,-0.019834,0.185449,0.136995,0.228454,0.693536,0.00885682,-0.0288301,-0.71979,-0.00735736,-0.0104812,-1,-0.0278691,-0.0647029,-0.115498,0,0,0,0.680077,-0.201327,-1.05867,1
1695219487698771648,0.0158669,0.0326541,-0.923002,0.0975444,0.110944,-0.019834,0.185449,0.136995,0.228454,0.693536,0.00885682,-0.0288301,-0.71979,-0.00735736,-0.0104812,-1,-0.0278691,-0.0647029,-0.115498,0,0,0,0.680077,-0.201327,-1.05867,1
1695219487708686048,0.0158669,0.0326541,-0.923002,0.0975444,0.110944,-0.019834,0.185449,0.136995,0.228454,0.693536,0.00885682,-0.0288301,-0.71979,-0.00735736,-0.0104812,-1,-0.0278691,-0.0647029,-0.115498,0,0,0,0.680077,-0.201327,-1.05867,1
1695219487718906688,0.0158669,0.0326541,-0.923002,0.0975444,0.110944,-0.019834,0.185449,0.136995,0.228454,0.693536,0.00885682,-0.0288301,-0.71979,-0.00735736,-0.0104812,-1,-0.0278691,-0.0647029,-0.115498,0,0,0,0.680077,-0.201327,-1.05867,1
1695219487729056064,0.0194628,0.0381257,-0.923007,0.0914834,0.117783,-0.0337693,-0.446301,-0.0761445,-0.794401,0.693191,0.00855207,-0.0294806,-0.7201,-0.00735736,-0.0104812,-1,-0.0321842,-0.0729104,-0.11549,0,0,0,0.680077,-0.201327,-1.05867,1
1695219487738592608,0.0194628,0.0381257,-0.923007,0.0914834,0.117783,-0.0337693,-0.446301,-0.0761445,-0.794401,0.693191,0.00855207,-0.0294806,-0.7201,-0.00735736,-0.0104812,-1,-0.0321842,-0.0729104,-0.11549,0,0,0,0.678981,-0.203018,-1.05975,1
1695219487749235712,0.0194628,0.0381257,-0.923007,0.0914834,0.117783,-0.0337693,-0.446301,-0.0761445,-0.794401,0.693191,0.00855207,-0.0294806,-0.7201,-0.00735736,-0.0104812,-1,-0.0321842,-0.0729104,-0.11549,0,0,0,0.678981,-0.203018,-1.05975,1
1695219487758684384,0.0194628,0.0381257,-0.923007,0.0914834,0.117783,-0.0337693,-0.446301,-0.0761445,-0.794401,0.693191,0.00855207,-0.0294806,-0.7201,-0.00735736,-0.0104812,-1,-0.0321842,-0.0729104,-0.11549,0,0,0,0.678981,-0.203018,-1.05975,1
1695219487768640640,0.023774,0.0455253,-0.923171,0.0905707,0.128264,-0.0254185,-0.366599,-0.243831,-1.03544,0.692547,0.00728049,-0.0311361,-0.720664,-0.00735736,-0.0104812,-1,-0.0373576,-0.0840098,-0.115243,0,0,0,0.678981,-0.203018,-1.05975,1
1695219487778889920,0.023774,0.0455253,-0.923171,0.0905707,0.128264,-0.0254185,-0.366599,-0.243831,-1.03544,0.692547,0.00728049,-0.0311361,-0.720664,-0.00735736,-0.0104812,-1,-0.0373576,-0.0840098,-0.115243,0,0,0,0.677908,-0.204798,-1.06088,1
1695219487789223712,0.023774,0.0455253,-0.923171,0.0905707,0.128264,-0.0254185,-0.366599,-0.243831,-1.03544,0.692547,0.00728049,-0.0311361,-0.720664,-0.00735736,-0.0104812,-1,-0.0373576,-0.0840098,-0.115243,0,0,0,0.677908,-0.204798,-1.06088,1
1695219487799230592,0.023774,0.0455253,-0.923171,0.0905707,0.128264,-0.0254185,-0.366599,-0.243831,-1.03544,0.692547,0.00728049,-0.0311361,-0.720664,-0.00735736,-0.0104812,-1,-0.0373576,-0.0840098,-0.115243,0,0,0,0.677908,-0.204798,-1.06088,1
1695219487808670272,0.0276606,0.053359,-0.923741,0.0870426,0.136915,-0.0235637,-0.245899,0.0566138,0.485976,0.692258,0.00634636,-0.0324268,-0.720893,-0.00735736,-0.0104812,-1,-0.0420216,-0.0957603,-0.114388,0,0,0,0.677908,-0.204798,-1.06088,1
1695219487819206272,0.0276606,0.053359,-0.923741,0.0870426,0.136915,-0.0235637,-0.245899,0.0566138,0.485976,0.692258,0.00634636,-0.0324268,-0.720893,-0.00735736,-0.0104812,-1,-0.0420216,-0.0957603,-0.114388,0,0,0,0.676695,-0.206985,-1.06216,1
1695219487830402048,0.0284154,0.0549734,-0.923798,0.0872927,0.137137,-0.0261356,0.285026,-0.127887,0.0906461,0.692085,0.00622648,-0.0327624,-0.721045,-0.00735736,-0.0104812,-1,-0.0429273,-0.098182,-0.114303,0,0,0,0.676695,-0.206985,-1.06216,1
1695219487838574240,0.0284154,0.0549734,-0.923798,0.0872927,0.137137,-0.0261356,0.285026,-0.127887,0.0906461,0.692085,0.00622648,-0.0327624,-0.721045,-0.00735736,-0.0104812,-1,-0.0429273,-0.098182,-0.114303,0,0,0,0.676269,-0.207755,-1.0626,1
1695219487848871392,0.0284154,0.0549734,-0.923798,0.0872927,0.137137,-0.0261356,0.285026,-0.127887,0.0906461,0.692085,0.00622648,-0.0327624,-0.721045,-0.00735736,-0.0104812,-1,-0.0429273,-0.098182,-0.114303,0,0,0,0.676269,-0.207755,-1.0626,1
1695219487858622944,0.0284154,0.0549734,-0.923798,0.0872927,0.137137,-0.0261356,0.285026,-0.127887,0.0906461,0.692085,0.00622648,-0.0327624,-0.721045,-0.00735736,-0.0104812,-1,-0.0429273,-0.098182,-0.114303,0,0,0,0.676269,-0.207755,-1.0626,1
1695219487868632800,0.0311851,0.061478,-0.924263,0.076803,0.141447,-0.0250128,-0.163517,0.0874774,0.390494,0.691468,0.00516087,-0.0336186,-0.721606,-0.00735736,-0.0104812,-1,-0.046251,-0.107939,-0.113605,0,0,0,0.676269,-0.207755,-1.0626,1
1695219487879489920,0.0311851,0.061478,-0.924263,0.076803,0.141447,-0.0250128,-0.163517,0.0874774,0.390494,0.691468,0.00516087,-0.0336186,-0.721606,-0.00735736,-0.0104812,-1,-0.046251,-0.107939,-0.113605,0,0,0,0.675422,-0.209471,-1.06351,1
1695219487888639072,0.0311851,0.061478,-0.924263,0.076803,0.141447,-0.0250128,-0.163517,0.0874774,0.390494,0.691468,0.00516087,-0.0336186,-0.721606,-0.00735736,-0.0104812,-1,-0.046251,-0.107939,-0.113605,0,0,0,0.675422,-0.209471,-1.06351,1
1695219487898781024,0.0311851,0.061478,-0.924263,0.076803,0.141447,-0.0250128,-0.163517,0.0874774,0.390494,0.691468,0.00516087,-0.0336186,-0.721606,-0.00735736,-0.0104812,-1,-0.046251,-0.107939,-0.113605,0,0,0,0.675422,-0.209471,-1.06351,1
1695219487908728160,0.0311851,0.061478,-0.924263,0.076803,0.141447,-0.0250128,-0.163517,0.0874774,0.390494,0.691468,0.00516087,-0.0336186,-0.721606,-0.00735736,-0.0104812,-1,-0.046251,-0.107939,-0.113605,0,0,0,0.675422,-0.209471,-1.06351,1
1695219487919563968,0.0341718,0.0696053,-0.924805,0.072601,0.138268,-0.0227196,-0.159596,0.043002,0.0629008,0.69096,0.00494377,-0.0344469,-0.722055,-0.00735736,-0.0104812,-1,-0.049835,-0.12013,-0.112792,0,0,0,0.675422,-0.209471,-1.06351,1
1695219487928777600,0.0341718,0.0696053,-0.924805,0.072601,0.138268,-0.0227196,-0.159596,0.043002,0.0629008,0.69096,0.00494377,-0.0344469,-0.722055,-0.00735736,-0.0104812,-1,-0.049835,-0.12013,-0.112792,0,0,0,0.674188,-0.212075,-1.06487,1
1695219487939180800,0.0341718,0.0696053,-0.924805,0.072601,0.138268,-0.0227196,-0.159596,0.043002,0.0629008,0.69096,0.00494377,-0.0344469,-0.722055,-0.00735736,-0.0104812,-1,-0.049835,-0.12013,-0.112792,0,0,0,0.674188,-0.212075,-1.06487,1
1695219487948737344,0.0341718,0.0696053,-0.924805,0.072601,0.138268,-0.0227196,-0.159596,0.043002,0.0629008,0.69096,0.00494377,-0.0344469,-0.722055,-0.00735736,-0.0104812,-1,-0.049835,-0.12013,-0.112792,0,0,0,0.674188,-0.212075,-1.06487,1
1695219487958837024,0.036704,0.0776962,-0.92592,0.0683844,0.140799,-0.0394719,-0.0553795,0.0722057,0.453393,0.690127,0.0037726,-0.0344811,-0.722857,-0.00735736,-0.0104812,-1,-0.0528737,-0.132266,-0.11112,0,0,0,0.674188,-0.212075,-1.06487,1
